train_number,station_code,station_name,avg_delay_min,pct_right_time,pct_slight_delay,pct_significant_delay,total_records,day_of_week,month,season
27,336,332,-0.2324893100491038,-0.4002912740058829,0.7847811221875653,-0.2555710804303095,0.0,5,9,0
27,320,318,-0.3119761010747271,-0.09491747938180047,0.5235277456195082,-0.40407300835934623,0.0,5,9,0
27,159,160,-0.5305647763951912,0.9228933781002662,-0.7843082265695355,-0.40407300835934623,0.0,5,9,0
27,12,26,-0.17287421677988632,-0.7056650686299653,1.3080724199980585,-0.40407300835934623,0.0,5,9,0
27,228,215,-0.07351572799785719,-0.09491747938180047,0.26188209671426155,-0.10706915250127282,0.0,5,9,0
27,200,196,-0.19274591453629217,0.21045631524228195,-0.13039024047501363,-0.10706915250127282,0.0,5,9,0
27,229,249,0.10532955180979525,-0.6039755950201459,0.9158000828087833,-0.10706915250127282,0.0,5,9,0
27,83,43,0.16494464507901274,-0.9093493896442283,1.3080724199980585,-0.10706915250127282,0.0,5,9,0
27,213,245,0.08545785405338943,-0.9093493896442283,1.3080724199980585,-0.10706915250127282,0.0,5,9,0
27,410,415,-0.6100515674208146,1.126577699114529,-1.3072072520428393,-0.10706915250127282,0.0,5,9,0
58,182,176,-0.4510779853695679,0.10846146783783832,-0.13039024047501363,-0.40407300835934623,10.0,5,9,0
58,415,395,-0.41133458985675625,0.4138352624619207,-0.2610169287590422,-0.2555710804303095,0.0,5,9,0
58,208,225,-0.13313082126707468,-0.8076599160344089,1.046426771092812,0.04187872716328662,0.0,5,9,0
58,56,36,0.24443143610463605,-1.2147231842683106,1.046426771092812,0.6363323906149561,0.0,5,9,0
58,192,183,-0.09338742575426302,-0.09491747938180047,0.00023644780901494513,0.19038065509232327,0.0,5,9,0
58,110,106,0.14507294732260692,-0.9093493896442283,0.6541544339035368,0.6363323906149561,0.0,5,9,0
58,38,70,0.16494464507901274,-0.8076599160344089,0.6541544339035368,0.4878304626859194,0.0,5,9,0
58,243,227,0.602121995719941,-1.4184075052825738,0.6541544339035368,1.379733933731185,0.0,5,9,0
58,34,81,0.44314841366869434,-1.31641265787813,0.6541544339035368,1.2307860540666256,0.0,5,9,0
58,468,467,0.14507294732260692,0.006771994228018927,-0.39203588938026024,0.4878304626859194,0.0,5,9,0
58,433,426,0.602121995719941,-1.31641265787813,1.046426771092812,0.7848343185439927,0.0,5,9,0
58,143,134,0.602121995719941,-1.4184075052825738,1.1770534593768405,0.7848343185439927,0.01,5,9,0
58,88,464,0.08545785405338943,-0.2986018003960635,0.00023644780901494513,0.4878304626859194,0.0,5,9,0
58,266,95,-0.39146289210035046,0.5158301098663644,-0.914934914853564,0.33888258302135993,0.0,5,9,0
59,266,95,-0.19274591453629217,0.8212039044904468,-0.914934914853564,-0.10706915250127282,0.0,5,9,0
59,336,332,0.18481634283541856,-0.4002912740058829,0.3925087849982901,0.19038065509232327,0.0,5,9,0
59,88,464,0.3040465293738535,-1.0110388632540477,1.046426771092812,0.33888258302135993,0.0,5,9,0
59,143,134,0.5425069024507234,-1.4184075052825738,1.438699108282087,0.4878304626859194,0.0,5,9,0
59,433,426,0.6816087867455642,-1.4184075052825738,0.9158000828087833,1.0822841261375888,0.0,5,9,0
59,372,365,1.17840123065571,-1.520096978892393,-0.6532892659483174,3.0145929961571567,0.0,5,9,0
59,468,467,-0.11325912351066884,0.3121457888521013,-0.39203588938026024,0.04187872716328662,0.0,5,9,0
59,243,227,0.7610955777711875,-1.520096978892393,1.046426771092812,1.0822841261375888,0.0,5,9,0
59,38,70,0.7213521822583759,-1.520096978892393,0.9158000828087833,1.2307860540666256,0.0,5,9,0
59,110,106,0.7809672755275934,-1.520096978892393,0.7847811221875653,1.379733933731185,0.0,5,9,0
59,192,183,1.2578880216813333,-1.520096978892393,-0.7843082265695355,3.163540875821716,0.0,5,9,0
59,47,59,0.08545785405338943,-0.2986018003960635,0.13125540843023298,0.33888258302135993,0.0,5,9,0
59,56,36,0.3437899248866652,-1.1130337106584913,1.1770534593768405,0.33888258302135993,0.01,5,9,0
59,208,225,0.9598125553352459,-1.520096978892393,0.9158000828087833,1.2307860540666256,0.0,5,9,0
59,415,395,0.20468804059182438,-0.4002912740058829,0.00023644780901494513,0.6363323906149561,0.0,5,9,0
59,182,176,0.44314841366869434,0.10846146783783832,-0.914934914853564,0.4878304626859194,10.0,5,9,0
59,402,407,0.24443143610463605,-1.4184075052825738,-1.3072072520428393,-0.40407300835934623,90.0,5,9,0
44,452,447,-0.669666660690032,1.3662961278944337,-1.1138169898085266,-0.6769954704991975,0.0,5,9,0
44,460,462,-0.6497949629336262,1.2157468471447612,-0.9310180806783243,-0.6649547736400864,0.0,5,9,0
44,366,236,-0.6100515674208146,1.1403195198726128,-0.8345190857297625,-0.6649547736400864,0.01,5,9,0
44,296,282,-0.47094968312597374,0.2620644865337518,0.28345707525967156,-0.6524681250454527,0.0,5,9,0
44,103,94,-0.47094968312597374,0.11120983198945515,0.4768473374939842,-0.6524681250454527,0.0,5,9,0
44,447,444,-0.39146289210035046,-0.34043801025956266,1.046426771092812,-0.6404274281863416,0.0,5,9,0
44,98,90,-0.39146289210035046,-0.24852049807771395,0.9173691721575404,-0.6283867313272306,0.01,5,9,0
44,462,457,-0.35171949658753876,-0.39906977882738653,1.0785931027423326,-0.591372737278852,0.0,5,9,0
44,145,137,-0.3119761010747271,-0.5664146182813837,1.2613920118725348,-0.5548046949659962,0.0,5,9,0
44,30,11,-0.2722327055619155,-0.7588001088945556,1.4763572526522573,-0.5182366526531402,0.0,5,9,0
44,432,434,-0.212617612292698,-1.2104479511435735,2.045936686251085,-0.5061959557940292,0.0,5,9,0
44,337,333,-0.47094968312597374,0.6217948166009208,-0.25395602668963524,-0.5672913435606298,0.0,5,9,0
44,344,335,-0.29210440331832127,-0.7420045501902311,1.4869486057563681,-0.5548046949659962,0.0,5,9,0
44,92,103,-0.47094968312597374,0.4794906283060986,-0.08214074300073276,-0.5548046949659962,0.0,5,9,0
44,451,441,-0.4510779853695679,0.34573690626075043,0.09006681302535893,-0.5548046949659962,0.0,5,9,0
44,142,138,-0.41133458985675625,0.11120983198945515,0.39093969564953307,-0.5548046949659962,0.0,5,9,0
44,384,389,-0.4510779853695679,0.2620644865337518,0.1975494334152204,-0.5548046949659962,0.0,5,9,0
44,200,196,-0.5703081719080029,1.2239919395996113,-1.0169257225227757,-0.579332040419741,0.0,5,9,0
44,228,215,-0.6299232651772204,1.3412554767352591,-1.145983321458047,-0.6038593858734858,0.0,5,9,0
44,111,101,-0.47094968312597374,0.47124553585124807,-0.06056576445532259,-0.5672913435606298,0.0,5,9,0
44,444,439,-0.41133458985675625,0.19488225171645357,0.29404842836378214,-0.5672913435606298,0.01,5,9,0
44,383,377,-0.19274591453629217,-1.0516535779390506,1.8631377771208826,-0.5302773495122514,0.0,5,9,0
44,159,160,-0.4312062876131621,0.1197602982389295,0.3587733640000125,-0.5672913435606298,0.82,5,9,0
44,320,318,-0.2722327055619155,-0.7001683403267318,1.3794659853665063,-0.5302773495122514,0.82,5,9,0
44,88,464,-0.41133458985675625,0.236718461579953,0.13282449777899005,-0.48166861034028435,0.83,5,9,0
44,471,471,0.8604540665532167,-1.4865058614837439,-0.6944778613531915,2.9762411469022103,0.81,5,9,0
44,369,367,0.14507294732260692,-0.9429405070528774,0.7561452415727483,0.5324256362381827,0.83,5,9,0
44,67,37,-0.4510779853695679,0.7891396560549182,-0.58699524096333,-0.4691819617456506,0.81,5,9,0
44,95,88,-0.4312062876131621,0.4877357207609487,-0.21080606959881507,-0.45714126488653956,0.82,5,9,0
44,397,404,-0.05364403024145136,-1.0598986703939008,1.5191149374058883,-0.16415097464816977,0.83,5,9,0
44,314,305,0.18481634283541856,-1.3277114882792211,1.5085235843017781,0.23943534599981292,0.82,5,9,0
44,147,180,-0.25236100780550963,0.14480094939810426,0.1438081232202898,-0.3229097924942271,0.0,5,9,0
44,65,69,-0.25236100780550963,0.2284733691251027,0.046916855934538884,-0.33495048935333815,0.0,5,9,0
44,50,74,-0.3119761010747271,0.6468354677600955,-0.5120712245601784,-0.3104231438995934,0.0,5,9,0
44,463,455,-0.05364403024145136,-0.15629761210124118,0.3262147600133027,-0.09056893828693544,0.0,5,9,0
44,170,165,0.08545785405338943,-0.3153973591003879,0.39093969564953307,0.06818987955912194,0.0,5,9,0
44,8,3,0.045714458540577776,0.2620644865337518,-0.4045886041703169,0.1292852673257225,0.0,5,9,0
44,292,280,0.38353332039947685,-1.1185304389617248,1.1754843700280835,0.3491394729383805,0.0,5,9,0
44,149,142,0.08545785405338943,0.33718644001127607,-0.58699524096333,0.22694869740517917,0.0,5,9,0
44,334,166,0.38353332039947685,-0.06438009991939223,-0.22178969504011467,0.39819416384587014,0.0,5,9,0
44,310,322,0.18481634283541856,0.39581820857909994,-0.6623115297036707,0.22694869740517917,0.0,5,9,0
45,310,322,-0.11325912351066884,1.0566471001456141,-1.1565746745621575,-0.17619167150728093,0.0,5,9,0
45,292,280,0.44314841366869434,-1.1017348802574,1.4763572526522573,-0.01743285366122363,0.0,5,9,0
45,8,3,0.5425069024507234,-1.3445070469835456,1.7340801781856114,0.019135188651632273,0.56,5,9,0
45,170,165,0.46302011142510013,-0.3153973591003879,0.4015310487536436,0.03162183724626604,0.55,5,9,0
45,463,455,0.46302011142510013,0.10296473953460483,-0.1786397379492945,0.08023057641823302,0.55,5,9,0
45,50,74,0.5425069024507234,0.4877357207609487,-0.6944778613531915,0.1292852673257225,0.0,5,9,0
45,65,69,0.7809672755275934,-0.21492938066906483,0.1438081232202898,0.20242135195143432,0.0,5,9,0
45,147,180,0.7014804845019701,0.13655585694325395,-0.28612235833915584,0.1783399582332122,0.0,5,9,0
45,314,305,0.93994085757884,-0.5746597107362339,0.5843299578838457,0.2149080005460681,0.27,5,9,0
45,397,404,1.2380163239249273,-1.2354886023027483,1.0570181241969225,0.6425757149122729,0.27,5,9,0
45,95,88,1.4963483947582032,-1.461465210324569,0.9820941077937708,1.0577567806838442,0.27,5,9,0
45,369,367,1.536091790271015,-1.4782607690288938,0.9389441507029505,1.1313388170450784,0.27,5,9,0
45,471,471,1.7348087678350732,-1.4782607690288938,0.5411800007930254,1.5830879251295056,0.28,5,9,0
45,88,464,1.1386578351428982,-0.7001683403267318,0.41251467419494336,0.5935210240047832,0.27,5,9,0
45,320,318,1.2380163239249273,-0.7755956675988802,0.30503205380508186,0.825861878212075,0.27,5,9,0
45,159,160,1.317503114950551,-0.800636318758055,0.251290743610151,0.9235253082915315,0.27,5,9,0
45,383,377,1.317503114950551,-0.5077828497135599,-0.08214074300073276,0.8869572659786755,0.0,5,9,0
45,444,439,1.4566049992453918,-1.1017348802574,0.6380712680787766,0.9355660051506427,0.0,5,9,0
45,111,101,1.2777597194377392,-0.3905193125779122,-0.20021471649470465,0.8499432719302972,0.0,5,9,0
45,228,215,1.1386578351428982,0.14480094939810426,-0.8019604817430527,0.7522798418508406,0.0,5,9,0
45,384,389,1.2777597194377392,-0.02254389005589301,-0.6407365511582607,0.8133752296174412,0.0,5,9,0
45,142,138,1.2777597194377392,-0.09766584353341731,-0.5442375562096989,0.8133752296174412,0.0,5,9,0
45,92,103,1.3771182082197684,-0.36547866141873747,-0.23238104814422522,0.825861878212075,0.54,5,9,0
45,344,335,1.3373748127069567,-0.15629761210124118,-0.4045886041703169,0.7402391449917294,0.0,5,9,0
45,337,333,1.5162200925146092,-1.0098173680755513,0.627479914974666,0.8133752296174412,0.0,5,9,0
45,432,434,1.3771182082197684,-0.9093493896442283,0.6164962895333663,0.6791437572251289,0.0,5,9,0
45,30,11,1.5957068835402324,-1.3445070469835456,1.068001749638222,0.8013345327583303,0.0,5,9,0
45,145,137,1.4963483947582032,-0.9679811582120521,0.6164962895333663,0.7647664904454744,0.0,5,9,0
45,462,457,1.41686160373258,-0.34043801025956266,-0.1358820531956635,0.7036711026788737,0.0,5,9,0
45,240,241,1.4367333014889858,-0.3153973591003879,-0.16804838484518408,0.7036711026788737,0.0,5,9,0
45,98,90,1.4367333014889858,-0.22317447312391517,-0.2645473797937458,0.6791437572251289,0.0,5,9,0
45,447,444,1.4367333014889858,-0.2317249393733895,-0.2755310052350454,0.7036711026788737,0.0,5,9,0
45,103,94,1.4566049992453918,-0.3153973591003879,-0.16804838484518408,0.7036711026788737,0.0,5,9,0
45,296,282,1.4764766970017975,-0.348683102714413,-0.11430707465025333,0.6911844540842399,0.0,5,9,0
45,248,218,1.5162200925146092,-0.5413739671222091,0.1438081232202898,0.6791437572251289,0.0,5,9,0
45,366,236,1.635450279053044,-1.0012669018260771,0.7239789099232278,0.6911844540842399,0.0,5,9,0
45,460,462,1.6950653723222615,-1.1185304389617248,0.788311573222269,0.7888478841636966,0.01,5,9,0
45,454,449,1.317503114950551,0.18663715926160349,-0.6301451980541501,0.4958575939253268,0.0,5,9,0
45,452,447,1.039299346360869,0.4126137672834244,-0.8988517490288037,0.47133024847158195,0.0,5,9,0
64,277,297,-0.669666660690032,1.4918047574849316,-1.2966158989387286,-0.6524681250454527,0.0,5,9,0
64,79,80,-0.5106930786387854,1.3412554767352591,-1.1028333643672268,-0.6524681250454527,0.0,5,9,0
64,423,425,-0.4908213808823796,0.98152514666809,-0.6732951551449705,-0.6159000827325969,0.0,5,9,0
64,70,456,-0.47094968312597374,0.7555485386462688,-0.37203000018360716,-0.6283867313272306,0.0,5,9,0
64,382,374,-0.5106930786387854,1.0316064489864396,-0.748219171548122,-0.6038593858734858,0.0,5,9,0
64,302,302,-0.5901798696644087,1.2908688006222853,-1.0600756796135957,-0.6283867313272306,0.01,5,9,0
64,225,240,-0.4908213808823796,0.9311384705551162,-0.6085702195087401,-0.6159000827325969,0.0,5,9,0
64,310,322,-0.2722327055619155,0.9983207053724145,-0.8557017919379835,-0.4326139194327947,0.0,5,9,0
65,310,322,-0.6497949629336262,1.4499685476214326,-1.285632273497429,-0.6038593858734858,0.0,5,9,0
65,225,240,-0.41133458985675625,0.24526892782942736,0.21873213962344124,-0.5548046949659962,0.0,5,9,0
65,302,302,-0.5106930786387854,0.8224253996689428,-0.5226625776642888,-0.5548046949659962,0.0,5,9,0
65,382,374,-0.41133458985675625,0.46269506960177414,-0.071157117559433,-0.542763998106885,0.0,5,9,0
65,70,456,-0.550436474151597,1.1403195198726128,-0.9204267275742138,-0.5672913435606298,0.01,5,9,0
65,423,425,-0.5106930786387854,1.0902382175542633,-0.8557017919379835,-0.5672913435606298,0.0,5,9,0
65,79,80,-0.25236100780550963,-0.7755956675988802,1.465373627210958,-0.48166861034028435,0.01,5,9,0
65,277,297,-0.550436474151597,1.1739106372812618,-1.0169257225227757,-0.5061959557940292,0.0,5,9,0
84,182,176,-0.8087685449848728,1.533640967348431,-1.3072072520428393,-0.7015228159529423,0.0,5,9,0
84,48,77,-0.4312062876131621,-0.34562936476817213,1.1068367110199602,-0.7015228159529423,0.0,5,9,0
84,274,268,-0.7094100562028437,1.2988085192825116,-1.0055498247442864,-0.7015228159529423,0.0,5,9,0
84,62,53,-0.5305647763951912,0.8288382493560488,-0.5528675476278629,-0.5298313977767287,0.0,5,9,0
84,220,230,-0.6100515674208146,-0.6980307237643631,-0.5528675476278629,-0.7015228159529423,53.85,5,9,0
84,317,324,-0.669666660690032,1.1812396083522396,-0.8545249749264157,-0.7015228159529423,0.0,5,9,0
85,317,324,-0.788896847228467,1.533640967348431,-1.3072072520428393,-0.7015228159529423,0.0,5,9,0
85,220,230,-0.5106930786387854,-0.6980307237643631,-0.5528675476278629,-0.7015228159529423,53.85,5,9,0
85,62,53,-0.5901798696644087,1.0639760712165924,-0.7038923974457338,-0.7015228159529423,0.0,5,9,0
85,274,268,-0.5106930786387854,0.35917335322421,0.20147215678711322,-0.7015228159529423,0.0,5,9,0
85,48,77,-0.39146289210035046,-0.11079691670225283,0.8051792837214078,-0.7015228159529423,0.0,5,9,0
4,374,371,-0.7491534517156553,1.3299566463341679,-1.0455616031375925,-0.7015228159529423,0.0,5,9,0
4,50,74,-0.6895383584464378,1.2282671727243486,-1.0455616031375925,-0.5530208880239056,0.0,5,9,0
4,252,252,-0.47094968312597374,0.6175195834761837,-0.2610169287590422,-0.5530208880239056,0.0,5,9,0
4,463,455,-0.4510779853695679,0.9228933781002662,-0.7843082265695355,-0.40407300835934623,0.0,5,9,0
4,170,165,-0.3119761010747271,0.3121457888521013,0.00023644780901494513,-0.40407300835934623,0.0,5,9,0
4,284,295,-0.25236100780550963,-0.1969123267862441,0.6541544339035368,-0.40407300835934623,0.0,5,9,0
4,126,123,-0.4908213808823796,0.9228933781002662,-0.7843082265695355,-0.40407300835934623,0.0,5,9,0
4,8,3,-0.47094968312597374,0.9228933781002662,-0.7843082265695355,-0.40407300835934623,0.0,5,9,0
4,292,280,-0.3715911943439446,0.7192090570860031,-0.5226625776642888,-0.40407300835934623,0.0,5,9,0
4,310,322,-0.5901798696644087,1.0245828517100855,-0.914934914853564,-0.40407300835934623,0.0,5,9,0
5,310,322,-0.788896847228467,1.533640967348431,-1.3072072520428393,-0.7015228159529423,0.0,5,9,0
5,292,280,-0.47094968312597374,-0.2986018003960635,1.046426771092812,-0.7015228159529423,0.0,5,9,0
5,8,3,-0.3715911943439446,-1.4184075052825738,2.4848894315658843,-0.7015228159529423,0.0,5,9,0
5,126,123,-0.5305647763951912,0.5158301098663644,0.00023644780901494513,-0.7015228159529423,0.0,5,9,0
5,284,295,-0.47094968312597374,-0.09491747938180047,0.7847811221875653,-0.7015228159529423,0.0,5,9,0
5,50,74,-0.6299232651772204,1.0245828517100855,-0.6532892659483174,-0.7015228159529423,0.0,5,9,0
5,65,69,-0.550436474151597,0.5158301098663644,0.00023644780901494513,-0.7015228159529423,0.0,5,9,0
5,374,371,-0.7491534517156553,1.0245828517100855,-0.6532892659483174,-0.7015228159529423,0.0,5,9,0
60,423,425,-0.3119761010747271,0.6175195834761837,-0.39203588938026024,-0.40407300835934623,0.0,5,9,0
60,70,456,-0.212617612292698,0.9228933781002662,-1.0455616031375925,-0.10706915250127282,0.0,5,9,0
60,158,155,-0.25236100780550963,0.8212039044904468,-0.914934914853564,-0.10706915250127282,0.0,5,9,0
60,124,110,-0.1530025190234805,0.10846146783783832,0.00023644780901494513,-0.10706915250127282,0.01,5,9,0
60,272,285,-0.13313082126707468,0.10846146783783832,0.00023644780901494513,-0.10706915250127282,0.01,5,9,0
60,382,374,-0.3119761010747271,1.126577699114529,-1.3072072520428393,-0.10706915250127282,0.0,5,9,0
60,302,302,-0.41133458985675625,1.126577699114529,-1.3072072520428393,-0.10706915250127282,0.0,5,9,0
60,401,408,-0.33184779883113297,0.6175195834761837,-0.6532892659483174,-0.10706915250127282,0.0,5,9,0
60,81,64,-0.29210440331832127,0.8212039044904468,-1.0455616031375925,0.04187872716328662,0.0,5,9,0
60,375,366,-0.212617612292698,0.8212039044904468,-1.0455616031375925,0.04187872716328662,0.0,5,9,0
60,225,240,-0.13313082126707468,0.5158301098663644,-0.6532892659483174,0.04187872716328662,0.0,5,9,0
60,427,400,0.02584276078417195,0.21045631524228195,-0.39203588938026024,0.19038065509232327,0.0,5,9,0
60,161,148,0.16494464507901274,-0.1969123267862441,0.13125540843023298,0.19038065509232327,0.0,5,9,0
60,411,412,0.20468804059182438,-0.5022861214103265,0.5235277456195082,0.19038065509232327,0.0,5,9,0
60,175,172,0.14507294732260692,-0.1969123267862441,0.13125540843023298,0.19038065509232327,0.0,5,9,0
60,84,55,0.10532955180979525,0.10846146783783832,-0.2610169287590422,0.19038065509232327,0.0,5,9,0
60,76,61,0.18481634283541856,-0.1969123267862441,0.13125540843023298,0.19038065509232327,0.0,5,9,0
60,292,280,-0.07351572799785719,0.8212039044904468,-1.1765805637588107,0.19038065509232327,0.0,5,9,0
60,149,142,-0.07351572799785719,0.9228933781002662,-1.3072072520428393,0.19038065509232327,0.0,5,9,0
60,173,153,0.24443143610463605,0.4138352624619207,-0.7843082265695355,0.33888258302135993,0.01,5,9,0
60,291,284,0.32391822713025936,0.006771994228018927,-0.13039024047501363,0.19038065509232327,0.0,5,9,0
60,295,283,0.38353332039947685,0.006771994228018927,-0.2610169287590422,0.33888258302135993,0.0,5,9,0
60,403,387,0.4034050181558827,0.006771994228018927,-0.2610169287590422,0.33888258302135993,0.0,5,9,0
60,281,299,0.44314841366869434,-0.2986018003960635,0.13125540843023298,0.33888258302135993,0.0,5,9,0
60,416,382,0.045714458540577776,0.6175195834761837,-0.914934914853564,0.19038065509232327,0.0,5,9,0
60,474,473,0.0655861562969836,0.6175195834761837,-0.914934914853564,0.19038065509232327,0.0,5,9,0
60,457,12,0.16494464507901274,0.3121457888521013,-0.5226625776642888,0.19038065509232327,0.0,5,9,0
60,253,260,0.20468804059182438,-0.1969123267862441,0.13125540843023298,0.19038065509232327,0.0,5,9,0
60,202,186,0.0655861562969836,0.5158301098663644,-0.7843082265695355,0.19038065509232327,0.0,5,9,0
60,42,56,0.08545785405338943,0.6175195834761837,-1.0455616031375925,0.33888258302135993,0.0,5,9,0
60,25,17,-0.033772332485045534,0.4138352624619207,-0.6532892659483174,0.19038065509232327,0.0,5,9,0
61,25,17,-0.7690251494720611,1.533640967348431,-1.3072072520428393,-0.7015228159529423,0.0,5,9,0
61,42,56,-0.550436474151597,0.9228933781002662,-0.5226625776642888,-0.7015228159529423,0.0,5,9,0
61,202,186,-0.6299232651772204,0.8212039044904468,-0.39203588938026024,-0.7015228159529423,0.0,5,9,0
61,253,260,-0.550436474151597,0.6175195834761837,-0.13039024047501363,-0.7015228159529423,0.0,5,9,0
61,457,12,-0.6299232651772204,0.8212039044904468,-0.39203588938026024,-0.7015228159529423,0.0,5,9,0
61,474,473,-0.5305647763951912,0.5158301098663644,0.00023644780901494513,-0.7015228159529423,0.0,5,9,0
61,416,382,-0.6299232651772204,0.9228933781002662,-0.6532892659483174,-0.5530208880239056,0.0,5,9,0
61,281,299,-0.6299232651772204,1.0245828517100855,-0.914934914853564,-0.40407300835934623,0.0,5,9,0
61,295,283,-0.550436474151597,0.8212039044904468,-0.6532892659483174,-0.40407300835934623,0.0,5,9,0
61,291,284,-0.4908213808823796,0.7192090570860031,-0.6532892659483174,-0.2555710804303095,0.0,5,9,0
61,173,153,-0.3715911943439446,0.21045631524228195,-0.13039024047501363,-0.10706915250127282,0.0,5,9,0
61,334,166,-0.47094968312597374,0.9228933781002662,-1.1765805637588107,0.04187872716328662,0.0,5,9,0
61,149,142,-0.19274591453629217,0.7192090570860031,-0.914934914853564,0.04187872716328662,0.0,5,9,0
61,292,280,-0.2722327055619155,0.7192090570860031,-0.914934914853564,0.04187872716328662,0.0,5,9,0
61,76,61,-0.25236100780550963,0.6175195834761837,-0.7843082265695355,0.04187872716328662,0.0,5,9,0
61,84,55,-0.11325912351066884,0.10846146783783832,-0.13039024047501363,0.04187872716328662,0.0,5,9,0
61,175,172,-0.11325912351066884,0.006771994228018927,0.00023644780901494513,0.04187872716328662,0.0,5,9,0
61,411,412,-0.09338742575426302,-0.09491747938180047,0.13125540843023298,0.04187872716328662,0.0,5,9,0
61,161,148,-0.13313082126707468,0.21045631524228195,-0.2610169287590422,0.04187872716328662,0.0,5,9,0
61,427,400,-0.11325912351066884,0.21045631524228195,-0.2610169287590422,0.04187872716328662,0.0,5,9,0
61,225,240,-0.17287421677988632,0.21045631524228195,-0.2610169287590422,0.04187872716328662,0.0,5,9,0
61,375,366,-0.11325912351066884,0.3121457888521013,-0.39203588938026024,0.04187872716328662,0.0,5,9,0
61,81,64,-0.05364403024145136,0.21045631524228195,-0.39203588938026024,0.19038065509232327,0.0,5,9,0
61,401,408,0.0655861562969836,-0.6039755950201459,0.6541544339035368,0.19038065509232327,0.0,5,9,0
61,272,285,-0.07351572799785719,-0.7056650686299653,0.7847811221875653,0.19038065509232327,0.0,5,9,0
61,124,110,-0.033772332485045534,-0.6039755950201459,0.6541544339035368,0.19038065509232327,0.0,5,9,0
61,70,456,-0.35171949658753876,0.5158301098663644,-0.6532892659483174,0.04187872716328662,0.0,5,9,0
61,423,425,-0.3715911943439446,0.7192090570860031,-0.914934914853564,0.04187872716328662,0.0,5,9,0
61,79,80,-0.2722327055619155,-0.2986018003960635,0.5235277456195082,-0.10706915250127282,0.0,5,9,0
76,108,85,-0.7491534517156553,1.4319514937386115,-1.1765805637588107,-0.7015228159529423,0.0,5,9,0
76,138,108,-0.6100515674208146,1.2282671727243486,-0.914934914853564,-0.7015228159529423,0.0,5,9,0
76,249,201,-0.4908213808823796,-0.2986018003960635,1.046426771092812,-0.7015228159529423,0.0,5,9,0
76,237,211,-0.39146289210035046,-0.4002912740058829,1.1770534593768405,-0.7015228159529423,0.0,5,9,0
76,184,178,-0.3715911943439446,-0.5022861214103265,1.3080724199980585,-0.7015228159529423,0.0,5,9,0
76,319,314,-0.35171949658753876,-0.6039755950201459,1.438699108282087,-0.7015228159529423,0.0,5,9,0
76,278,273,-0.41133458985675625,-0.1969123267862441,0.7847811221875653,-0.5530208880239056,0.01,5,9,0
76,370,379,-0.47094968312597374,0.5158301098663644,-0.13039024047501363,-0.5530208880239056,0.0,5,9,0
76,29,30,-0.3715911943439446,0.3121457888521013,0.00023644780901494513,-0.40407300835934623,0.0,5,9,0
76,398,403,0.3437899248866652,-1.31641265787813,1.046426771092812,0.7848343185439927,0.0,5,9,0
76,297,277,0.2643031338610419,-1.4184075052825738,1.438699108282087,0.4878304626859194,0.0,5,9,0
76,341,345,0.14507294732260692,-1.2147231842683106,1.3080724199980585,0.33888258302135993,0.0,5,9,0
76,312,167,-0.07351572799785719,-0.9093493896442283,1.3080724199980585,-0.10706915250127282,0.0,5,9,0
76,458,453,-0.05364403024145136,-0.7056650686299653,0.7847811221875653,0.19038065509232327,0.0,5,9,0
76,115,120,0.0655861562969836,-1.2147231842683106,1.438699108282087,0.19038065509232327,0.0,5,9,0
76,75,54,0.20468804059182438,-1.31641265787813,1.3080724199980585,0.4878304626859194,0.0,5,9,0
76,333,330,0.2841748316174477,-1.31641265787813,1.1770534593768405,0.6363323906149561,0.0,5,9,0
76,218,204,0.32391822713025936,-1.1130337106584913,0.6541544339035368,0.9337821982085522,0.0,5,9,0
76,14,7,0.32391822713025936,-1.1130337106584913,0.5235277456195082,1.0822841261375888,0.0,5,9,0
76,300,289,0.38353332039947685,-1.1130337106584913,0.3925087849982901,1.2307860540666256,0.01,5,9,0
76,58,76,-0.11325912351066884,-0.4002912740058829,0.5235277456195082,0.04187872716328662,0.0,5,9,0
76,391,402,0.22455973834823023,-0.4002912740058829,0.5235277456195082,0.04187872716328662,0.0,5,9,0
76,59,57,-0.09338742575426302,0.6175195834761837,-0.7843082265695355,0.04187872716328662,0.0,5,9,0
76,259,255,0.02584276078417195,0.8212039044904468,-0.914934914853564,-0.10706915250127282,0.0,5,9,0
77,259,255,-0.7690251494720611,1.4319514937386115,-1.1765805637588107,-0.7015228159529423,0.0,5,9,0
77,59,57,-0.7292817539592495,1.4319514937386115,-1.3072072520428393,-0.5530208880239056,0.0,5,9,0
77,58,76,-0.7094100562028437,1.2282671727243486,-0.914934914853564,-0.7015228159529423,0.0,5,9,0
77,300,289,-0.47094968312597374,-0.1969123267862441,0.9158000828087833,-0.7015228159529423,0.0,5,9,0
77,14,7,-0.39146289210035046,-0.5022861214103265,1.3080724199980585,-0.7015228159529423,0.0,5,9,0
77,218,204,-0.2324893100491038,-1.0110388632540477,1.8309714454713624,-0.5530208880239056,0.0,5,9,0
77,333,330,0.02584276078417195,-1.1130337106584913,1.438699108282087,0.04187872716328662,0.0,5,9,0
77,75,54,0.2643031338610419,-1.31641265787813,1.8309714454713624,-0.10706915250127282,0.0,5,9,0
77,115,120,0.32391822713025936,-1.31641265787813,1.8309714454713624,-0.10706915250127282,0.0,5,9,0
